ID,logFC,AveExpr,t,P.Value,adj.P.Val
ENSG00000165072,0.30151018461332457,7.180396396695753,2.671278891601879,0.028055309204352792,0.11733994570862916
ENSG00000133639,-0.2744454021327384,11.983336652471106,-2.6712123469313895,0.02805821781932119,0.11733994570862916
ENSG00000124275,0.27598008388542683,8.86986494703826,2.6709256408518196,0.028070753044673803,0.11736669186395109
ENSG00000148200,-0.3397705493696301,7.6979016708862735,-2.6702892050407234,0.028098599468399793,0.11745743001048119
ENSG00000196507,0.2908471002875463,7.363697111143665,2.6697190447642236,0.028123570095480627,0.11752384659702542
ENSG00000022567,-0.35640800755033464,6.6347891636069,-2.669645704229581,0.028126783750857465,0.11752384659702542
ENSG00000076108,0.27976390671116363,9.896381741132464,2.668244510336494,0.028188253858106006,0.11775495208731522
ENSG00000228594,-0.3134343257240693,7.348631991549235,-2.668029916028032,0.02819768019914508,0.11776859398882616
ENSG00000156482,-0.2726832636903329,9.07223347983321,-2.6669724200842277,0.028244179243868323,0.11793703154779092
ENSG00000066933,-0.32613036723073463,7.068233090758414,-2.666749774886439,0.02825397914530163,0.11795218723336666
ENSG00000197181,-0.3160086876906344,5.903607558679592,-2.6665424489873195,0.028263107883653483,0.1179645350008559
ENSG00000197790,0.6134613251669222,6.551790050099269,2.6658181152438227,0.0282950246156226,0.1180630539585283
ENSG00000185615,0.29593612965032123,7.641933515582347,2.6653967529157185,0.028313608305215756,0.1180630539585283
ENSG00000166262,-0.49102424608093076,5.056114908007006,-2.665388967493663,0.028313951789545284,0.1180630539585283
ENSG00000237515,0.3520865315947416,6.264683246969337,2.6652107106683554,0.0283218174524395,0.1180630539585283
ENSG00000146857,0.41228198636167723,6.393493255837754,2.6651807941159342,0.028323137752847637,0.1180630539585283
ENSG00000165192,0.3191913113988844,7.197162529971294,2.665166494514839,0.028323768856131554,0.1180630539585283
ENSG00000129636,0.29228446759213017,8.377844024131107,2.664758981792405,0.028341760203714154,0.11809125111735447
ENSG00000254552,0.2754054133700003,6.735873088836747,2.6647334299371734,0.028342888686253523,0.11809125111735447
ENSG00000261221,-0.311446326890058,6.978951938366571,-2.664155026762347,0.028368445818864274,0.11817197870416418
ENSG00000137343,0.2709419820403648,6.792774565176942,2.6636039348209137,0.02839281811509019,0.1182358311976249
ENSG00000149735,0.359804679768078,7.211374824665874,2.6635287548309146,0.028396144644711026,0.1182358311976249
ENSG00000226272,0.3284529365912903,6.841886518690486,2.6630289874773583,0.028418268255909856,0.11828090415994658
ENSG00000184949,0.38000545667255076,5.973554877149955,2.6628556808187933,0.028425944279940836,0.11828090415994658
ENSG00000160360,0.27850910616533,7.826152435850099,2.6627303033903442,0.028431498765073816,0.11828090415994658
ENSG00000064703,-0.26167919400566997,8.205397497308034,-2.6627253159223376,0.028431719743406282,0.11828090415994658
ENSG00000258695,0.4352239229946706,6.996213718755057,2.6613159438868608,0.02849423482653546,0.11849835258545352
ENSG00000136286,0.3448204539018242,10.089361765055942,2.6612674888239405,0.02849638663085006,0.11849835258545352
ENSG00000173992,0.27677264423290554,7.122853392692236,2.6611070789461273,0.028503511337810074,0.11850220155145223
ENSG00000136819,-0.2723903398159379,8.76120419111082,-2.660862325300641,0.02851438573746431,0.11850447712744228
ENSG00000165233,0.37201161797409976,8.465310101702054,2.660815714278845,0.028516457145126302,0.11850447712744228
ENSG00000178966,0.3422966870222836,6.217099773963362,2.659964169562395,0.028554327142986783,0.11863606121828632
ENSG00000159840,0.2846067178709759,8.816787297874036,2.6582463008369954,0.02863088100433865,0.1188980680456284
ENSG00000185811,-0.29003879303039803,9.764361757335623,-2.6581391385120594,0.028635663457215296,0.1188980680456284
ENSG00000108039,-0.35528502914443805,8.008523285038137,-2.658050793379512,0.02863960674847256,0.1188980680456284
ENSG00000163673,0.3303293991680154,6.5398946251751315,2.6579911682938944,0.028642268432209607,0.1188980680456284
ENSG00000159363,0.2701355758173774,7.807481833737019,2.6577865381989034,0.028651405111703297,0.11891017371153283
ENSG00000263812,0.39387431208481166,6.584221579450325,2.6574369685332875,0.028667020198820746,0.1189200125852695
ENSG00000132953,-0.33124737167826734,8.785349552916008,-2.6572677402185025,0.02867458266124462,0.1189200125852695
ENSG00000091317,-0.3031890077570115,8.466617534672285,-2.657159040892763,0.02867944128452603,0.1189200125852695
ENSG00000178522,0.3079919671712756,6.584935903173851,2.6571136538809683,0.0286814702342631,0.1189200125852695
ENSG00000205250,-0.2630593843313459,8.520505435230833,-2.656965227324561,0.028688106417661688,0.1189200125852695
ENSG00000166292,0.34348297017678797,6.173440635326265,2.656822111933119,0.02869450662433957,0.1189200125852695
ENSG00000111737,0.27998152987471314,8.86196307874051,2.6567591549726,0.02869732255994184,0.1189200125852695
ENSG00000080345,-0.31430591743876923,8.269908286887507,-2.656352643232424,0.028715511798711537,0.1189695976471976
ENSG00000135740,-0.3566785992514716,7.128929374950523,-2.656021056363564,0.02873035727607256,0.11900531087527694
ENSG00000234977,0.3277692843386742,7.412328783239197,2.6552537541403276,0.028764740261311664,0.1191003209442573
ENSG00000233008,0.28988993358797926,7.340108568625957,2.6552311123824963,0.02876575548229943,0.1191003209442573
ENSG00000260174,0.31848181714282703,6.90373260758773,2.654993056230045,0.02877643176510018,0.11911872447415657
ENSG00000205830,0.31994664683702334,6.78029145145241,2.6541925883871675,0.028812360666341363,0.11922853051572692
ENSG00000072274,0.3955370051044365,9.0296700234422609,2.6541241938322946,0.028815432673292445,0.11922853051572692
ENSG00000120054,0.3535434475105857,6.601429485559986,2.653698856107777,0.028834544641782027,0.11927479101729484
ENSG00000133321,-0.36457678009812405,9.020216343567377,-2.65351571437922,0.028842777855064932,0.11927479101729484
ENSG00000259298,-0.5313855327980248,5.518165639937835,-2.65345891906518,0.02884533160038471,0.11927479101729484
ENSG00000140259,0.3529493840804808,7.67315625590701,2.65286052661153,0.028872251777221393,0.11934017286343387
ENSG00000159259,0.324789050310004,7.130680025553436,2.6528299197387355,0.02887362939387851,0.11934017286343387
ENSG00000252156,0.4880255858900107,5.652676625952989,2.6517515276679284,0.02892221077864474,0.11951512780903002
ENSG00000109917,-0.2815843253163158,8.140520651949803,-2.6512509514031097,0.02894479004075621,0.11958258189303991
ENSG00000006715,0.31527674343142953,6.742454958437483,2.6507766850413748,0.028966199175069308,0.11964456064134034
ENSG00000198865,-0.5705153959178529,6.057657169282534,-2.6506413883859214,0.02897230964682802,0.11964456064134034
ENSG00000088826,-0.34433037265346284,7.045206360510364,-2.6496986514342615,0.029014923542588167,0.11978945171508235
ENSG00000145743,-0.3141363738480505,7.6240725766507,-2.6495880235093927,0.02901992837897815,0.11978945171508235
ENSG00000072756,-0.3920742764903673,6.884689856779162,-2.649092135140695,0.029042373342027267,0.11985621951774464
ENSG00000146151,0.31950921096056534,5.8688180447976865,2.6485552160406165,0.029066695446929712,0.11993070368303657
ENSG00000100410,-0.412981471319138,8.051338312253652,-2.647968194290609,0.029093310991246735,0.11999266483579538
ENSG00000271821,0.3215840336732307,5.529043015447557,2.647947126604203,0.02909426666216319,0.11999266483579538
ENSG00000185158,0.30616252239175124,9.044125928578131,2.6464383602949177,0.029162790688385884,0.12024933278670936
ENSG00000235151,-0.4402524972872435,6.6994252820912426,-2.6456291643078638,0.029199610066872998,0.12034983481838314
ENSG00000153976,0.3048869113522438,8.162380392650757,2.6455586616090643,0.029202820271935423,0.12034983481838314
ENSG00000259146,0.2998998683443899,7.767740631962003,2.6451768749254514,0.029220210460190525,0.12034983481838314
ENSG00000108828,-0.3281744918274687,7.80424911883918,-2.6451439385985345,0.029221711188708692,0.12034983481838314
ENSG00000103995,0.2596686708596355,6.615643884349662,2.645090294297776,0.02922415563506694,0.12034983481838314
ENSG00000138138,-0.28921369873452846,8.657578532788293,-2.6450662504842337,0.029225251323683008,0.12034983481838314
ENSG00000251365,0.26451751087341757,7.636599287765091,2.644829733804463,0.02923603174446727,0.12034983481838314
ENSG00000076258,-0.2903503410523544,6.182777834534315,-2.644780506722665,0.029238276023633082,0.12034983481838314
ENSG00000120688,0.3269115124843828,6.8291881874833145,2.644658781850037,0.02924382625713485,0.12034983481838314
ENSG00000100814,-0.32696607926126214,7.67978424975521,-2.6442892058128975,0.029260684243353006,0.12039329315452778
ENSG00000169252,-0.6534082465037647,6.189822697425193,-2.6441029647836376,0.029269183276530365,0.1204023472163018
ENSG00000145414,-0.3044479650258708,7.981811029529806,-2.643771639029414,0.02928430942652706,0.1204305757928423
ENSG00000234479,0.2783156007880889,7.779475864086433,2.6436766937753764,0.02928864547295061,0.1204305757928423
ENSG00000103365,-0.3408980329759895,9.260320516493634,-2.643509064592389,0.029296302516609075,0.12043615460376325
ENSG00000162753,-0.35282427611557793,5.696394798700281,-2.642486646535961,0.0293430492983706,0.12056864565533372
ENSG00000177156,0.29516084658402314,7.394121154115725,2.6424400106424595,0.029345183391007564,0.12056864565533372
ENSG00000226029,-0.2866810929130631,8.008417748323048,-2.6423904209265725,0.029347452826651382,0.12056864565533372
ENSG00000149636,0.2945130495210739,7.231397243912194,2.6412166325264477,0.029401222736577283,0.12074170913350901
ENSG00000124535,0.26239967508102036,8.480658311562372,2.64118283034871,0.0294027726656638,0.12074170913350901
ENSG00000007264,-0.29256447952191317,7.604139257672275,-2.641050532875465,0.02940883969580197,0.12074170913350901
ENSG00000107643,-0.3586275458161185,8.195309163329528,-2.6409196517077422,0.02941484303383299,0.12074170913350901
ENSG00000229240,-0.3983235143127089,6.613539873118273,-2.6402623059915937,0.029445013508317637,0.12083960459961357
ENSG00000144381,-0.28963459258352847,8.129154404919873,-2.640041325863374,0.02945516302394559,0.12085531151872589
ENSG00000141526,-0.2875318029998179,7.323768285729764,-2.639561871183744,0.02947719644533122,0.12091253580390099
ENSG00000153896,0.3123779952728034,6.228572956066963,2.639462606511676,0.029481760273173393,0.12091253580390099
ENSG00000147003,-0.3905417373835471,5.7813641132728275,-2.6390002691710266,0.029503026369249404,0.12097379924379485
ENSG00000132819,0.2814009928258613,10.382057073893217,2.638826062758872,0.029511043391686306,0.12098002746368265
ENSG00000087302,-0.2589922796001513,8.94488571060098,-2.6386922550429777,0.029517202766824437,0.12098002746368265
ENSG00000168778,-0.33884417346763507,7.252192388332708,-2.6385493339128776,0.02952378309653905,0.12098105845089828
ENSG00000122026,-0.3730639281603809,7.601208554342033,-2.637804852744698,0.029558084499702608,0.12109565865759
ENSG00000167565,-0.32472412438313525,7.734209728715545,-2.6370284650159808,0.029593899326769684,0.1212164087273472
ENSG00000254592,-0.38284177701619654,5.551646569757476,-2.6366607699209212,0.02961087659104307,0.12125996506306326
ENSG00000204460,0.3241741015921128,6.376527690248478,2.6363188677344085,0.029626671865302143,0.12127649678100502
ENSG00000227057,-0.4135150938436234,6.671775366919559,-2.636298739825801,0.029627602007077498,0.12127649678100502
ENSG00000232098,-0.3606611386600507,6.264787389550461,-2.635328570894128,0.029672470388353973,0.12143415627141395
ENSG00000176884,-0.3279663902034193,6.637249250020311,-2.6351187799999667,0.029682181919779074,0.12143584221769402
ENSG00000165304,0.49654555481069085,5.707241323153017,2.6349483076451734,0.029690075727752233,0.12143584221769402
ENSG00000166783,0.29040309742456244,9.672544067812481,2.6349080524475936,0.02969194007770987,0.12143584221769402
ENSG00000251632,0.36072450940104556,5.879559005049573,2.6340124120747386,0.02973345104402518,0.1215653283512284
ENSG00000254254,0.37948559274918325,5.893973583427489,2.6339505786885997,0.029736319071476457,0.1215653283512284
ENSG00000129422,-0.34955398015294364,6.515663423091985,-2.6330888282336113,0.02977631918577192,0.12169812956210802
ENSG00000163866,-0.2875389994495151,8.338274552784197,-2.632843083755259,0.029787736039815813,0.12169812956210802
ENSG00000115841,0.43296491975884704,5.796732562966007,2.6328394969211133,0.029787902710875884,0.12169812956210802
ENSG00000178104,0.3274148215499283,8.123021490161127,2.6322043658102556,0.02981743065350522,0.12179273597700978
ENSG00000126934,0.41306664972356305,7.095238428413933,2.632002841819127,0.02982680596854672,0.12180500382284536
ENSG00000175728,0.5045859122930969,6.5148994142403875,2.6316929384383534,0.029841229190592164,0.12181711454618278
ENSG00000141699,0.2948927775334097,9.912245727072921,2.631665283949357,0.02984251660492645,0.12181711454618278
ENSG00000151014,-0.33055268095994217,7.588189392225711,-2.6311471133501505,0.029866649767202887,0.12185061360275137
ENSG00000203724,0.2994764935963771,10.439689001501014,2.63107731999267,0.029869901829572006,0.12185061360275137
ENSG00000188869,0.362070553657881,6.868611197398046,2.6310623673318827,0.029870598604574427,0.12185061360275137
ENSG00000140830,-0.4301261922470236,8.248640668964475,-2.630941741283898,0.029876220232061924,0.12185061360275137
ENSG00000166224,0.31383810379496513,8.053342415964135,2.6304764581427102,0.02989791429515794,0.12191308226668926
ENSG00000166441,-0.3587278716722091,8.756415424821002,-2.629520542621104,0.029942534809563937,0.12206899027929713
ENSG00000120334,0.3331302202760987,6.648893803205002,2.629031763099374,0.029965376465794082,0.12213606322390612
ENSG00000129467,0.5241500912797948,6.6357872010072425,2.628397807589796,0.029995028985232444,0.1222308620937334
ENSG00000258539,0.3088356954062492,6.888511441928928,2.628234468714779,0.030002673819039805,0.12223595752872228
ENSG00000179820,-0.3827975842373946,9.523576580228326,-2.6280395188139853,0.030011800763228232,0.122247087873401
ENSG00000125780,0.3990853385841709,6.787142172555101,2.627851722716037,0.030020595468370798,0.12225686045449001
ENSG00000117318,0.39661103053993707,7.799319187599586,2.627610402015571,0.030031900653374088,0.12227685045578254
ENSG00000103274,-0.2881295604255296,7.828223058278259,-2.6270270270141496,0.030059248055531375,0.12236213497221844
ENSG00000155304,-0.34608009148999613,8.846312455123025,-2.626581747785442,0.030080138917662397,0.12242110614222575
ENSG00000172020,0.39688445011517076,6.59323127740209,2.62566328670541,0.030123276543104788,0.12255244966563159
ENSG00000135956,0.29069434946821443,9.474514401358697,2.6256089009098615,0.0301258328752882,0.12255244966563159
ENSG00000198732,0.2709968147277651,6.958121994952534,2.625485279658136,0.030131644351771736,0.12255244966563159
ENSG00000134371,-0.3088342170410444,9.601944587101608,-2.6247423397778196,0.030166594309327867,0.12264292962648313
ENSG00000204544,0.27208184489547954,6.797912229530287,2.624703234820404,0.030168435060807516,0.12264292962648313
ENSG00000005100,-0.2691913159493028,8.217143421511505,-2.624532306542723,0.0301764823549389,0.12264292962648313
ENSG00000168781,-0.32622249950284643,6.605539357466375,-2.6244670904104472,0.030179553304194216,0.12264292962648313
ENSG00000197885,-0.3093663024392043,6.065098491596694,-2.623799962848073,0.03021098586043465,0.12274457081999335
ENSG00000105205,-0.38440281090094547,6.5231272302267715,-2.6234241569795453,0.030228707134178332,0.12279047292327942
ENSG00000112365,0.3695230153116267,8.796362933988245,2.6230644197134327,0.03024568062232259,0.12283331862679385
ENSG00000115317,0.28298000686499314,7.985492134774853,2.622887404187344,0.030254036317616147,0.12284115510780591
ENSG00000216895,0.33676462048270034,7.056468937132102,2.622443648778279,0.03027499333691296,0.1229001428389102
ENSG00000197102,-0.281233635341176,9.400630887830063,-2.6218190323831343,0.03030451688796792,0.1229938736370265
ENSG00000110400,-0.30429991301979065,6.736910768002793,-2.6212786728368576,0.030330081592550347,0.12307150068418433
ENSG00000158201,0.334423257709911,7.7455675653789875,2.620366873897538,0.030373269192491077,0.1231974225433069
ENSG00000214102,0.3216928825514501,6.35313379857722,2.6203513805550203,0.030374003580592456,0.1231974225433069
ENSG00000235505,0.287386225431281,6.947688707799501,2.6199269150596813,0.030394130393052828,0.12325290551412768
ENSG00000060138,-0.462870791422128,5.98573211138419,-2.6191608254919316,0.030430490381211348,0.12335266152148683
ENSG00000230483,0.2605299308728033,8.210290748513879,2.619136705212326,0.030431635893248165,0.12335266152148683
ENSG00000053702,0.26037756934916817,7.615565506874473,2.618311995219194,0.030470829210925525,0.12346784975094373
ENSG00000215183,0.26188844731928496,6.470431781721118,2.6182669570109534,0.030472971077890383,0.12346784975094373
ENSG00000165813,0.2612126267167183,9.381096857916953,2.6179359085370058,0.030488719352691207,0.12350547979360992
ENSG00000146205,0.3026977659000959,6.67599695471806,2.617313067591116,0.03051837096333115,0.12359940240149116
ENSG00000090989,0.302282106626988,7.684608392545553,2.6171621128788036,0.03052556189665922,0.12360233874529498
ENSG00000119681,0.26305845146102036,7.083320753187057,2.615999267281143,0.03058101359111108,0.12379642742478804
ENSG00000136925,-0.30609838056636485,6.9532152113282635,-2.6158854356482486,0.0305864473073485,0.12379642742478804
ENSG00000132341,-0.29662418308998484,9.007031025723773,-2.6151335510791314,0.030622363013812836,0.12391466357320596
ENSG00000254858,0.3012703882276638,7.9622869700680825,2.614865692420798,0.030635168361336,0.12391466357320596
ENSG00000137154,-0.2939325290914614,9.040323102229861,-2.614781325115265,0.030639202785879248,0.12391466357320596
ENSG00000086717,0.3520872558789458,5.885642808438113,2.6147314309515384,0.0306415889679088,0.12391466357320596
ENSG00000252832,-0.4506747637920011,5.7024588406367,-2.614303363347231,0.030662069035753213,0.12395382133189414
ENSG00000166839,0.26013851095599594,7.521056841107342,2.614257993565805,0.030664240483287683,0.12395382133189414
ENSG00000197140,0.3292277334311516,6.187294546961615,2.6135944024931734,0.030696018606307968,0.12405604475225859
ENSG00000251294,0.2705246859687811,6.367825175807956,2.6127234096394414,0.030737779779692644,0.1241985623057714
ENSG00000236208,0.5598767422656364,6.001968527093015,2.6121283026810858,0.03076634646227398,0.1242877174498794
ENSG00000108395,0.2564374629990373,8.56609027095772,2.611437153314292,0.030799557407269647,0.12439559252004363
ENSG00000172943,0.2697504182278857,8.065158780814906,2.611208176306561,0.030810568214696948,0.12441377735364317
ENSG00000169967,-0.25955611544253626,8.824844712770416,-2.609754129532525,0.030880582618433704,0.12467016205575052
ENSG00000205662,-0.4571652225748501,8.39055681075651,-2.609486146870814,0.030893504052588786,0.12469599313118396
ENSG00000093000,-0.2900938234905293,7.565903672029685,-2.608940713486585,0.03091982047460698,0.12477586831171354
ENSG00000132570,-0.3394803746153951,6.246121734588443,-2.608415119596025,0.030945201288486983,0.12483842250429658
ENSG00000197057,0.3279217827498831,5.70986054587418,2.608349268318496,0.03094838272901556,0.12483842250429658
ENSG00000198919,-0.3438582393112108,6.985383384034656,-2.608129275686248,0.03095901354298876,0.12484994368763531
ENSG00000137936,0.3006444113256995,7.432866320773649,2.607725465532703,0.03097853675099647,0.12484994368763531
ENSG00000005486,0.30191382570865377,10.657428116149692,2.607700244974876,0.03097975651799874,0.12484994368763531
ENSG00000038274,0.2761029216750282,8.479822045148357,2.60759192424093,0.030984995898413442,0.12484994368763531
ENSG00000124067,0.35950951186824603,7.613518135228797,2.607586062667319,0.03098527944342885,0.12484994368763531
ENSG00000197461,0.43670570307771983,8.519376983979509,2.607448270857035,0.03099194568181143,0.12484994368763531
ENSG00000224596,-0.2767837017356092,6.996395154649402,-2.6072749559963144,0.031000332567806616,0.12484994368763531
ENSG00000230647,0.39314596686656683,7.796442237632759,2.607149909744319,0.031006385122373754,0.12484994368763531
ENSG00000177731,0.37292920105407046,8.63734749086921,2.6070325969135624,0.031012064454866168,0.12484994368763531
ENSG00000229474,0.31933154418130955,7.056065874101573,2.60692305225426,0.03101736867303372,0.12484994368763531
ENSG00000155085,-0.2824907372083682,6.0264966824794355,-2.6068050831231666,0.031023081843286653,0.12484994368763531
ENSG00000278390,-0.3354412407754926,5.617047266093001,-2.6061124003984197,0.03105664967397449,0.12495872767158417
ENSG00000140398,-0.429703780610334,6.245114977842962,-2.605121737085623,0.031104722170158094,0.12511374079670007
ENSG00000225750,-0.30032040659874815,6.125898275200238,-2.604984948545378,0.031111365867322834,0.12511374079670007
ENSG00000125434,0.3568263896414267,6.599541633790965,2.604914031256836,0.031114810825879483,0.12511374079670007
ENSG00000024862,0.26806288964868913,8.2137193036177,2.6046216731771987,0.03112901684850801,0.12514453965848144
ENSG00000140320,-0.2839376442518687,7.603688162845768,-2.604067054629851,0.03115598458180394,0.12522661927370987
ENSG00000183666,-0.3223886621176119,6.831554394960622,-2.6029301066570314,0.031211341912702233,0.12542274795106492
ENSG00000157873,0.2904008931936756,7.970550988240498,2.6025531484317255,0.03122971790399703,0.1254274359382502
ENSG00000186432,-0.40491006280112884,9.607337628160026,-2.6024530673008854,0.03123459851915353,0.1254274359382502
ENSG00000164944,-0.2731026067662176,8.346432674013073,-2.6023723942513484,0.031238533234175365,0.1254274359382502
ENSG00000187616,0.3026984085071183,6.830839975387143,2.6023678671063255,0.031238754054300544,0.1254274359382502
ENSG00000211749,0.34919601935298256,8.25819319874669,2.6022330097360413,0.031245332708948043,0.1254275052633874
ENSG00000254443,0.3051612893564835,6.2945646515790035,2.601798083959603,0.03126655901442174,0.12548636198187824
ENSG00000132824,0.2785103351799875,10.238929267119579,2.601071200633105,0.03130206694564122,0.12558965614535675
ENSG00000163811,-0.2995060135427895,8.589792078800345,-2.6010022795770666,0.03130543584079436,0.12558965614535675
ENSG00000250486,0.29298131554498763,6.646550824172905,2.6008225439471513,0.03131422314488152,0.12559855007082565
ENSG00000137513,-0.4253944463077794,6.467218369932947,-2.6004971985869725,0.03133013572449853,0.12562173190088613
ENSG00000249877,0.2600716676352743,6.832307025171725,2.600364649014015,0.03133662106061928,0.12562173190088613
ENSG00000144909,0.2981035808221135,7.938481227412629,2.6002027005555184,0.031344546670928536,0.12562173190088613
ENSG00000196449,-0.3091606325695298,8.844772907671661,-2.6001671034709877,0.031346289033648604,0.12562173190088613
ENSG00000108352,-0.3536829085695959,6.894460082470245,-2.599693247187182,0.03136949217533631,0.12568836982262185
ENSG00000164733,-0.2817742848990493,8.087714277166489,-2.59928316254649,0.03138958675908378,0.12574252734422578
ENSG00000079263,-0.28265889680501,8.056009265246084,-2.5990224225771037,0.03140237011426972,0.12576738049536557
ENSG00000198832,-0.25556222247153626,7.355585208299287,-2.5984485724849775,0.031430523071620774,0.12580414934163997
ENSG00000069424,0.3714412146558863,9.083605494106045,2.5984484945067163,0.031430526898963564,0.12580414934163997
ENSG00000102893,0.347328705115605,7.876567559096189,2.5984328645621595,0.03143129406024652,0.12580414934163997
ENSG00000040933,-0.26795281426644246,8.670494152679879,-2.5976358905212558,0.03147043706412001,0.12593445152139796
ENSG00000147231,-0.6062423478261968,6.038553717209039,-2.596933197851489,0.03150499067426227,0.12602378796480987
ENSG00000180353,0.34391392555787265,8.500976018537754,2.596913761066906,0.03150594699120247,0.12602378796480987
ENSG00000101384,-0.46395225199827567,6.492124823457886,-2.596564447987575,0.03152313872412085,0.12604075438636264
ENSG00000059145,0.2751798390319255,7.723396815838279,2.59650026628244,0.03152629851895261,0.12604075438636264
ENSG00000120907,0.334069105870118,6.791942949165184,2.5964257196763727,0.03152996900374483,0.12604075438636264
ENSG00000147697,0.31199152996243906,6.2275733153113855,2.5952966573334395,0.031585614405156615,0.1262367980282195
ENSG00000106153,-0.35463092548526925,8.319078511451988,-2.595153069601147,0.03159269823666172,0.12623871644900198
ENSG00000206908,-0.29161042126463166,7.264578090409557,-2.5949655004228744,0.031601954309115034,0.1262493121364771
ENSG00000154589,-0.3712123074932579,7.793067574986431,-2.5946562144683645,0.0316172228341366,0.1262839180312067
ENSG00000149308,-0.2727307667721921,9.366618453791293,-2.5925366331798743,0.03172206260787662,0.1266761956992207
ENSG00000231028,-0.33053897639088065,6.7873108107477345,-2.5922913204143145,0.03173421922481034,0.126685344069521
ENSG00000260995,0.586709914456028,5.541017486851094,2.5922229560285874,0.03173760790693326,0.126685344069521
ENSG00000213742,-0.28289823793593105,6.1872370887389,-2.591366125672049,0.03178011048994676,0.12682851610142426
ENSG00000135447,-0.26334998492345996,6.425883582653404,-2.5909988528409857,0.031798346591906126,0.1268748055626962
ENSG00000227418,0.4959992439448923,5.742561737382071,2.590494596233717,0.03182340167212724,0.12693655791850184
ENSG00000129315,-0.26980711519560435,9.331581203435485,-2.590420115604748,0.03182710410668441,0.12693655791850184
ENSG00000197483,-0.26241668580787453,6.425690520569457,-2.5901496602959253,0.03184055213736996,0.12696370351647143
ENSG00000211778,0.35533536828564716,7.877242328167543,2.5886527901409884,0.03191508670467104,0.12723436860197948
ENSG00000205424,0.3549131470340255,7.340213259585677,2.588191877812859,0.031938072943578574,0.12728978144368006
ENSG00000252421,0.3144526898908136,6.0361410550213375,2.5879212680226895,0.03195157642337824,0.12728978144368006
ENSG00000248508,-0.34639947985813374,5.370833654693672,-2.5878503572081972,0.031955115847431485,0.12728978144368006
ENSG00000177182,0.3310869802088475,6.550637380155726,2.5878402267518554,0.0319556215289925,0.12728978144368006
ENSG00000122376,-0.3311794962866226,8.148024893593202,-2.5876306042158346,0.031966087076784264,0.12730494178329332
ENSG00000205930,0.315983322449861,4.652896466815688,2.587307680343969,0.03198221609909912,0.12734264589676708
ENSG00000186340,-0.28601804926008106,6.364496045244273,-2.586206592247334,0.032037274263511106,0.127535305043998
ENSG00000182749,-0.32234929251610156,5.9604944280443934,-2.5860032781694398,0.03204745120940663,0.12754925615636417
ENSG00000147124,-0.34459912572995444,6.11830652012596,-2.5852492609301105,0.03208522250400213,0.12763491396972143
ENSG00000138316,0.3202468852007394,6.6881139756479335,2.5852459164520805,0.03208539014121138,0.12763491396972143
ENSG00000204282,-0.31168035963526,7.7221051949955335,-2.5851738258955534,0.03208900379464748,0.12763491396972143
ENSG00000153944,0.2708278645924705,8.912235590735563,2.584333416255891,0.03213116123603827,0.12777594825760286
ENSG00000188549,0.2954349945102583,7.194681705978681,2.584156161283106,0.032140060067656476,0.12777594825760286
ENSG00000107560,0.27615324653656764,9.114576966706071,2.584065982773738,0.03214458831299676,0.12777594825760286
ENSG00000183648,-0.2894392180453043,6.848034626015405,-2.583914380084592,0.032152202390292296,0.12777594825760286
ENSG00000228392,0.2955021125086478,8.229949277444245,2.5838013027011577,0.03215788277188362,0.12777594825760286
ENSG00000251138,0.38532159489138357,6.594410371237326,2.5834331332202134,0.03217638464542385,0.1278228946138658
ENSG00000131944,0.2984755992090315,6.9845488868718215,2.5830132848724228,0.0321974967944831,0.1278289030857589
ENSG00000223726,0.3045334826995248,6.7401607034904965,2.5828526836496124,0.03220557638291736,0.1278289030857589
ENSG00000106692,0.2710633697371621,5.875836737105732,2.5828244560452,0.03220699668134461,0.1278289030857589
ENSG00000151498,0.4771494334838188,6.6374346941081175,2.5828191165793846,0.0322072653487511,0.1278289030857589
ENSG00000136758,-0.2529750928823418,10.867437357981915,-2.582738298148756,0.032211332191049415,0.1278289030857589
ENSG00000070729,0.31730687515225164,7.293329579666999,2.5822965469220365,0.032233570671483414,0.12788542688599236
ENSG00000180347,0.4243147808307387,6.711296898189355,2.582189629085828,0.03223895543856441,0.12788542688599236
ENSG00000180116,0.356611167635018,5.891668494544745,2.581981089223571,0.03224946089085741,0.12790055900199798
ENSG00000258114,0.4132562573067281,6.2367701322539535,2.5816978526452163,0.03226373486134488,0.1279284082459672
ENSG00000177993,0.30865435685385934,6.6896980229820064,2.5815762053017015,0.032269867365665096,0.1279284082459672
ENSG00000112246,0.38757241178090174,7.583826121579579,2.581351025472951,0.03228122229553833,0.12794688894910028
ENSG00000187546,0.3986872413981038,6.0014105889399705,2.5811645647098667,0.0322906278529812,0.1279576372383061
ENSG00000231185,0.3357478757804341,6.376871994186143,2.580025066393891,0.032348167684235964,0.12815908258069528
ENSG00000149499,0.4595757805142289,8.178273262440005,2.5798167513114874,0.03235869798668159,0.12817423761156346
ENSG00000057468,-0.3634606652175036,5.593672718640892,-2.5790709187130725,0.03239642834212456,0.12829710465880528
ENSG00000185189,0.3637897343710919,8.176425388310486,2.578370762054348,0.03243188876543776,0.12841093323117403
ENSG00000166896,0.32940836057097433,8.664359449236281,2.5779367691783284,0.032453888770558624,0.12847143046966217
ENSG00000172551,0.3245868816070989,5.775384003227089,2.577769610196002,0.032462366458055704,0.1284738072745996
